2,1,1,1,1,1,1,1,1,1,99
3,1,1,1,1,1,1,1,1,1,99
4,1,1,1,1,1,1,1,1,1,99
5,1,1,1,1,1,1,1,1,1,99
6,1,1,1,1,1,1,1,1,1,99
7,1,1,1,1,1,1,1,1,1,99
8,1,1,1,1,1,1,1,1,1,99
9,1,1,1,1,1,1,1,1,1,99
10,1,1,1,1,1,1,1,1,1,99
11,1,1,1,1,1,1,1,1,1,99
12,1,1,1,1,1,1,1,1,1,99
13,1,1,1,1,1,1,1,1,1,99
14,1,1,1,1,1,1,1,1,1,99
15,1,1,1,1,1,1,1,1,1,99
16,1,1,1,1,1,1,1,1,1,99
1,2,2,2,2,2,2,2,2,2,100

1,2,2,2,2,2,2,2,2,1,99

1,1,1,2,2,2,2,2,2,2,99

